id,original_id,anatomy_group,category,subcategory,value,description,usage_count,order_index,is_default,imported_at,created_at,updated_at,is_nsfw
5ad3ae98-23c2-4030-adc3-fd6fb7e0e479,33875,Style & Medium,Anime,,toph beifong,,0,0,FALSE,"""2025-09-12T22:17:42.416Z""","""2025-04-07T00:06:37.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
834db053-cc7a-44ee-99dd-22065835ccf9,33876,Style & Medium,Anime,,toshiro hijikata,,0,0,FALSE,"""2025-09-12T22:17:42.416Z""","""2025-04-07T00:06:37.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
0b30be5f-d6d8-441b-bcc0-a16d6ab75094,33877,Style & Medium,Anime,,touka kirishima,,0,0,FALSE,"""2025-09-12T22:17:42.416Z""","""2025-04-07T00:06:37.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
6c3d779a-8a0c-49c8-b409-044f317fed74,33878,Style & Medium,Anime,,tuxedo mask,,0,0,FALSE,"""2025-09-12T22:17:42.416Z""","""2025-04-07T00:06:37.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
3fd4c48a-5b3f-4462-a53f-7bf5b27a66e8,33879,Style & Medium,Anime,,usagi tsukino (sailor moon),,0,0,FALSE,"""2025-09-12T22:17:42.416Z""","""2025-04-07T00:06:37.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
51278de2-90e4-4a50-b350-0e7cfbedd2c1,33880,Style & Medium,Anime,,usopp,,0,0,FALSE,"""2025-09-12T22:17:42.416Z""","""2025-04-07T00:06:37.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
99cf29a4-c38e-4f6d-80b1-bd9fd366789c,33881,Style & Medium,Anime,,vash the stampede,,0,0,FALSE,"""2025-09-12T22:17:42.416Z""","""2025-04-07T00:06:37.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
aeae051b-e696-46e2-a46e-62d64c9ad930,33882,Style & Medium,Anime,,vegeta,,0,0,FALSE,"""2025-09-12T22:17:42.416Z""","""2025-04-07T00:06:37.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
1dcc1927-a3df-4da1-998f-cbe13d8bd13f,33883,Style & Medium,Anime,,walter c. dornez,,0,0,FALSE,"""2025-09-12T22:17:42.416Z""","""2025-04-07T00:06:37.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
39737352-49bc-491a-ad28-870bd43a86dc,33884,Style & Medium,Anime,,winry rockbell,,0,0,FALSE,"""2025-09-12T22:17:42.416Z""","""2025-04-07T00:06:38.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
0f7d11d5-e6e5-4ea5-9c6e-046e9c007667,33885,Style & Medium,Anime,,wolfwood,,0,0,FALSE,"""2025-09-12T22:17:42.416Z""","""2025-04-07T00:06:38.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
366ae84a-4757-4eaa-9bc1-a8d5401a5652,33886,Style & Medium,Anime,,yahiko myojin,,0,0,FALSE,"""2025-09-12T22:17:42.416Z""","""2025-04-07T00:06:38.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
fa59822a-6f16-4f58-a60d-bd5dade3491e,33887,Style & Medium,Anime,,yoshimura,,0,0,FALSE,"""2025-09-12T22:17:42.416Z""","""2025-04-07T00:06:38.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
b9f9edf2-ab1c-4a8d-9cb7-ea221cbf7933,33888,Style & Medium,Anime,,yugi muto,,0,0,FALSE,"""2025-09-12T22:17:42.416Z""","""2025-04-07T00:06:38.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
2ccf1cbe-b2c4-4446-ac6a-68f6e05bea5d,33889,Style & Medium,Anime,,yusuke urameshi,,0,0,FALSE,"""2025-09-12T22:17:42.416Z""","""2025-04-07T00:06:38.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
aff6ae5e-ce92-4e13-be52-5ce88897092a,33890,Style & Medium,Anime,,zuko,,0,0,FALSE,"""2025-09-12T22:17:42.416Z""","""2025-04-07T00:06:38.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
a646233e-0521-49df-9eac-01651a96f417,5038,Style & Medium,Architect,,A. Quincy Jones,An architectural style or feature described as A. Quincy Jones,2,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
fd144f83-4101-43ed-8b5f-1c7b3752bb63,5039,Style & Medium,Architect,,Aldo Rossi,An architectural style or feature described as Aldo Rossi,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
3f1e7718-5f5a-42be-a408-b5fa960afff9,5040,Style & Medium,Architect,,Aldo van Eyck,An architectural style or feature described as Aldo van Eyck,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
aae5dacc-775e-4116-9af5-896a6c50b438,5041,Style & Medium,Architect,,Alvar Aalto,An architectural style or feature described as Alvar Aalto,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
8b1e47e4-2a1c-4b16-bafe-155dfae8c67c,5042,Style & Medium,Architect,,Álvaro Siza Vieira,An architectural style or feature described as Álvaro Siza Vieira,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
117348d7-2cbf-4803-bcbe-6866d848fc0a,5043,Style & Medium,Architect,,Antoni Gaudi,An architectural style or feature described as Antoni Gaudi,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
3385c476-b68b-48ae-91be-8f0d0000a866,5044,Style & Medium,Architect,,Arata Isozaki,An architectural style or feature described as Arata Isozaki,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
4f5861e4-ad14-4515-bcaa-5c163ce20045,5045,Style & Medium,Architect,,Archigram,An architectural style or feature described as Archigram,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
c06da7f2-911d-4f16-be34-9a4cd6916978,5046,Style & Medium,Architect,,Arthur Erickson,An architectural style or feature described as Arthur Erickson,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
189294b6-de99-4f9a-b0a9-c4ca5509feb3,5047,Style & Medium,Architect,,Arthur Korn,An architectural style or feature described as Arthur Korn,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
680f4c1c-e923-41e2-889b-e12078d4079e,5048,Style & Medium,Architect,,Asymptote Architecture,An architectural style or feature described as Asymptote Architecture,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
f0b9062b-a17d-4f35-882d-78e4bc443cc6,5049,Style & Medium,Architect,,Atelier Bow-Wow,An architectural style or feature described as Atelier Bow-Wow,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
2891562c-3c97-4e4f-8721-440f46d53fc2,5050,Style & Medium,Architect,,Auguste Perret,An architectural style or feature described as Auguste Perret,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
497951d7-24a2-4f4b-965f-43e4f6f982c3,5051,Style & Medium,Architect,,B.V. Doshi,An architectural style or feature described as B.V. Doshi,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
8fa6f9b5-fadd-4ce4-b287-466bf523ad4d,5052,Style & Medium,Architect,,Benthem Crouwel,An architectural style or feature described as Benthem Crouwel,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
9675c75a-b7ba-4e51-a7e2-2d6b852eec29,5053,Style & Medium,Architect,,Bernard Khoury,An architectural style or feature described as Bernard Khoury,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
ca08096d-35d2-4e47-997f-ef37372e03c9,5054,Style & Medium,Architect,,Bernard Tschumi,An architectural style or feature described as Bernard Tschumi,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
cfccf21a-24b9-472c-8547-30656b8a09e4,5055,Style & Medium,Architect,,BIG (Bjarke Ingels Group),An architectural style or feature described as BIG (Bjarke Ingels Group),0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
fa7fdeae-3890-4d81-a9fd-559aa939ebec,5056,Style & Medium,Architect,,Bjarne Mastenbroek,An architectural style or feature described as Bjarne Mastenbroek,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
b66d7135-997e-4710-ba25-c31670917164,5057,Style & Medium,Architect,,C.F. Møller,An architectural style or feature described as C.F. Møller,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
8a257d54-71b6-4c93-b070-b90bcd9b599d,5058,Style & Medium,Architect,,Carlo Mollino,An architectural style or feature described as Carlo Mollino,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
8623ed85-75ff-46c9-b8ad-4a186ec5165f,5059,Style & Medium,Architect,,Carlo Scarpa,An architectural style or feature described as Carlo Scarpa,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
4cc76c9e-d132-41e4-843c-fe1a2245708a,5060,Style & Medium,Architect,,César Manrique,An architectural style or feature described as César Manrique,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
a4f8387a-d05e-449e-9d8b-af821cbe7e9d,5061,Style & Medium,Architect,,Cesar Pelli,An architectural style or feature described as Cesar Pelli,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
3d097634-4127-4db3-8294-d06f26a8366c,5062,Style & Medium,Architect,,Charles and Ray Eames,An architectural style or feature described as Charles and Ray Eames,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
76e82dd8-a4a9-4f71-a1da-fb6b044f7731,5063,Style & Medium,Architect,,Charles Gwathmey,An architectural style or feature described as Charles Gwathmey,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
05443448-3f07-43cd-a59c-a3f9831f79e0,5064,Style & Medium,Architect,,Charles Moore,An architectural style or feature described as Charles Moore,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
f8e92c91-fe0f-4e30-8f8c-82f0758e7d14,5065,Style & Medium,Architect,,Charles Rennie Mackintosh,An architectural style or feature described as Charles Rennie Mackintosh,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
bb50fb8e-ea62-4f9f-99de-3869ceec535f,5066,Style & Medium,Architect,,Christian de Portzamparc,An architectural style or feature described as Christian de Portzamparc,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
7c55532a-fa03-4ddf-bb57-675bd699cf36,5067,Style & Medium,Architect,,Claude Parent,An architectural style or feature described as Claude Parent,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
fc546609-8289-41ee-a580-f360025f1a5c,5068,Style & Medium,Architect,,Coop Himmelb(l)au,An architectural style or feature described as Coop Himmelb(l)au,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
5a642abb-7156-4d1f-ac3f-5498a6000e08,5069,Style & Medium,Architect,,Daniel Burnham,An architectural style or feature described as Daniel Burnham,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
cfac3752-0f12-44cb-8ec7-2d831df2757f,5070,Style & Medium,Architect,,Daniel Libeskind,An architectural style or feature described as Daniel Libeskind,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
bcbed901-5b7f-402c-afb2-2f1271b11655,5071,Style & Medium,Architect,,David Adjaye,An architectural style or feature described as David Adjaye,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
362a6b3a-cae4-4e22-ac9f-0b4fe8d2f3fd,5072,Style & Medium,Architect,,David Chipperfield,An architectural style or feature described as David Chipperfield,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
4868e1d0-4477-4881-aa8e-0b3b53514acb,5073,Style & Medium,Architect,,Diébédo Francis Kéré,An architectural style or feature described as Diébédo Francis Kéré,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
6e6873d5-292c-4a84-9272-0b7bf8beea66,5074,Style & Medium,Architect,,Dominique Coulon,An architectural style or feature described as Dominique Coulon,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
1668931e-7cad-450e-8b44-ad3a6df5504f,5075,Style & Medium,Architect,,Dominique Perrault,An architectural style or feature described as Dominique Perrault,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
0d3338f3-faa0-4fbd-bcd5-8fc894609ae4,5076,Style & Medium,Architect,,Eero Saarinen,An architectural style or feature described as Eero Saarinen,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
554229fe-a653-4e46-9c9a-b83c2becb101,5077,Style & Medium,Architect,,Eileen Gray,An architectural style or feature described as Eileen Gray,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:08.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
f1aea18e-2cf2-41cd-bb9a-c0715e82fb80,5078,Style & Medium,Architect,,Eliel Saarinen,An architectural style or feature described as Eliel Saarinen,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
238f0d5e-3aab-4cc1-a829-f1ae44fdf046,5079,Style & Medium,Architect,,Emilio Ambasz,An architectural style or feature described as Emilio Ambasz,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
e681ffa1-d062-40ac-9431-e00f852ba0a7,5080,Style & Medium,Architect,,Enric Miralles,An architectural style or feature described as Enric Miralles,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
24070473-6d52-4d6e-bafa-79964422ce74,5081,Style & Medium,Architect,,Enrique Norten,An architectural style or feature described as Enrique Norten,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
180951be-ae2d-432e-af34-0c4dc3d88b23,5082,Style & Medium,Architect,,Enrique Norton,An architectural style or feature described as Enrique Norton,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
b6d2f9f2-dc5e-4d18-bd6a-f9b866b2f583,5083,Style & Medium,Architect,,Erik Gunnar Asplund,An architectural style or feature described as Erik Gunnar Asplund,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
f69dfa8e-86a3-422f-953e-16d3e6f23b30,5084,Style & Medium,Architect,,Eva Jiricna,An architectural style or feature described as Eva Jiricna,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
f95e10a4-287b-4736-955a-718afb1575d2,5085,Style & Medium,Architect,,F.L. Wright,An architectural style or feature described as F.L. Wright,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
abface80-e376-4f89-b374-721a983e4d4b,5086,Style & Medium,Architect,,Frank Gehry,An architectural style or feature described as Frank Gehry,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
ccb8b2a6-e7ef-45a4-9df8-c69e17af796c,5087,Style & Medium,Architect,,Frank Lloyd Wright,An architectural style or feature described as Frank Lloyd Wright,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
00fa415e-6096-4220-91fa-4f1009fb16f2,5088,Style & Medium,Architect,,Frederick Law Olmsted,An architectural style or feature described as Frederick Law Olmsted,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
ce129326-75b9-480a-ae81-7507c9f3c72e,5089,Style & Medium,Architect,,Fumihiko Maki,An architectural style or feature described as Fumihiko Maki,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
2f9e20e5-e895-428d-83c9-eac53b39d9ce,5090,Style & Medium,Architect,,Gae Aulenti,An architectural style or feature described as Gae Aulenti,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
390a90fc-0527-4273-9e14-9e512c9e5576,5091,Style & Medium,Architect,,Gaudi,An architectural style or feature described as Gaudi,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
332ac992-e14b-4f84-aeb0-114348b4b54b,5092,Style & Medium,Architect,,Gio Ponti,An architectural style or feature described as Gio Ponti,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
af80bf7b-ac43-4766-855a-fbffcb2cd1bc,5093,Style & Medium,Architect,,Glenn Murcutt,An architectural style or feature described as Glenn Murcutt,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
28e3ff58-cf58-4d7d-9ba6-fad75a89f2a9,5094,Style & Medium,Architect,,Gottfried Böhm,An architectural style or feature described as Gottfried Böhm,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
a5ba53d8-827b-44e8-86a7-5cd5c731e1ed,5095,Style & Medium,Architect,,Hans Scharoun,An architectural style or feature described as Hans Scharoun,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
936dd668-b4ed-40bc-9784-a486c3242fae,5096,Style & Medium,Architect,,Henry Hobson Richardson,An architectural style or feature described as Henry Hobson Richardson,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
5641f03b-f4d4-41eb-aa34-8c2ee2b38103,5097,Style & Medium,Architect,,Henry N. Cobb,An architectural style or feature described as Henry N. Cobb,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
877c9516-27aa-4773-b1af-52085f37a3dc,5098,Style & Medium,Architect,,Herzog & de Meuron,An architectural style or feature described as Herzog & de Meuron,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
29b9f2c3-1acf-478e-8909-78d132dd2a07,5099,Style & Medium,Architect,,Hugh Newell Jacobsen,An architectural style or feature described as Hugh Newell Jacobsen,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
7a268f24-0759-449c-9329-adcac333e045,5100,Style & Medium,Architect,,I.M. Pei,An architectural style or feature described as I.M. Pei,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
d2e54844-4fd2-4725-ab53-5a12cd11b6a3,5101,Style & Medium,Architect,,James Stirling,An architectural style or feature described as James Stirling,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
9730d13a-3aac-4599-94cc-ce38e4745f82,5102,Style & Medium,Architect,,Jean Nouvel,An architectural style or feature described as Jean Nouvel,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
a8e187e0-7a18-4679-bb52-58856f3e36c0,5103,Style & Medium,Architect,,Jean Prouvé,An architectural style or feature described as Jean Prouvé,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
d3c6d9b3-88cb-41ba-80c9-d360d9e37a43,5104,Style & Medium,Architect,,Jean-Marie Tjibaou,An architectural style or feature described as Jean-Marie Tjibaou,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
a062ea5d-2cdd-4b0d-afcc-eaf836c40143,5105,Style & Medium,Architect,,Jeanne Gang,An architectural style or feature described as Jeanne Gang,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
0c281a06-2d4e-4513-9521-a7ca4874638b,5106,Style & Medium,Architect,,John Andrews,An architectural style or feature described as John Andrews,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
0e935422-d4b9-4975-b7a1-6afddde713e5,5107,Style & Medium,Architect,,John Lautner,An architectural style or feature described as John Lautner,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
40c53bbb-7bc5-4fcd-adaf-3403b066f75d,5108,Style & Medium,Architect,,John Pawson,An architectural style or feature described as John Pawson,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
5614b9e0-c218-4828-80c8-ef9ff6eb3c90,5109,Style & Medium,Architect,,John Portman,An architectural style or feature described as John Portman,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
de28ebab-332b-4fdc-ab75-dc92d8c87ac1,5110,Style & Medium,Architect,,Jørn Utzon,An architectural style or feature described as Jørn Utzon,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
9e03f1b1-cff8-4543-99b2-b4e6f91d5508,5111,Style & Medium,Architect,,Jun Aoki,An architectural style or feature described as Jun Aoki,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
d9d6bc43-5dbb-4655-ad63-4bde24780692,5112,Style & Medium,Architect,,Kazuyo Sejima,An architectural style or feature described as Kazuyo Sejima,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
43d11a9e-fdbd-439d-9a1d-98b2c8cc014d,5113,Style & Medium,Architect,,Kengo Kuma,An architectural style or feature described as Kengo Kuma,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
4ef62e41-2d8a-40c9-b8b1-2436fdd88e83,5114,Style & Medium,Architect,,Kevin Roche,An architectural style or feature described as Kevin Roche,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
fffc4ce4-2bb3-41e6-8eac-3f8f30a02896,5115,Style & Medium,Architect,,Kisho Kurokawa,An architectural style or feature described as Kisho Kurokawa,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
784f8267-8463-4ad5-a2aa-49cae4cdca12,5116,Style & Medium,Architect,,Le Corbusier,An architectural style or feature described as Le Corbusier,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:09.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
3649b279-ab4f-4915-9d71-54c3a23bcac8,5117,Style & Medium,Architect,,Lebbeus Woods,An architectural style or feature described as Lebbeus Woods,0,0,FALSE,"""2025-09-12T22:17:35.705Z""","""2025-04-03T22:18:10.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
828954d1-23f1-46d7-8283-ba93f8f65d8c,5118,Style & Medium,Architect,,Lina Bo Bardi,An architectural style or feature described as Lina Bo Bardi,0,0,FALSE,"""2025-09-12T22:17:36.805Z""","""2025-04-03T22:18:10.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
f2663a2d-a093-4190-8778-232207ab137d,5119,Style & Medium,Architect,,Louis Kahn,An architectural style or feature described as Louis Kahn,0,0,FALSE,"""2025-09-12T22:17:36.805Z""","""2025-04-03T22:18:10.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
e43bafb9-7697-43c8-87bd-2eed5b578ffe,5120,Style & Medium,Architect,,Louis Sullivan,An architectural style or feature described as Louis Sullivan,0,0,FALSE,"""2025-09-12T22:17:36.805Z""","""2025-04-03T22:18:10.000Z""","""2025-04-22T10:40:00.000Z""",FALSE
