id,original_id,name,description,era,categories,tags,visual_elements,color_palette,mood_keywords,related_aesthetics,media_examples,reference_images,origin,category,usage_count,popularity,imported_at,created_at,updated_at
741c01ae-d48a-4c47-9c72-01352e511429,,Happy Yellow,A happy yellow aesthetic style with distinctive visual and cultural characteristics,,,,,,,happy rock,,,Visual,Color-themed,0,0.00,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176
7421ad7e-fc28-4cd4-b272-6b768109ce9f,,opalescent,A opalescent aesthetic style with distinctive visual and cultural characteristics,,,,,,,,,,Contemporary,Modern,0,0.00,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673
7433e4c3-bab6-4bb2-940d-d9cc68d6f9d1,664,City Pop,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the City Pop aesthetic.",pre-1900s,historical,"vintage,elegant","antique objects,retro designs,aged textures,refined details,luxurious materials,sophisticated compositions","cream,dusty rose,sage green,sepia","sophisticated,refined,elegant",,,,,,0,0.00,2025-09-12 22:17:43.731,2025-09-12 22:17:43.731,2025-09-12 22:17:43.731
7495556f-037f-4dda-b3cd-f70370d46def,,Fine Art,A fine art aesthetic style with distinctive visual and cultural characteristics,,,,,,,grime art,,,Contemporary,Modern,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
74af22fd-5207-456c-975f-9f3e80272b34,1131,Onii Kei,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Onii Kei aesthetic.",1980s,film,"rural,grungy,elegant,cute","cinematography,set designs,costume design,lighting,visual effects,refined details,luxurious materials,sophisticated compositions","electric blue,bright purple,neon pink,lime green","sophisticated,endearing,charming,cute,grungy",,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
7503d687-4129-482d-81ea-2095b9d09ccf,1155,Petcore,"A core aesthetic centered around pet themes, emphasizing specific visual and cultural elements that define this particular aesthetic movement.",pre-1900s,internet_culture,"elegant,bright,edgy","digital interfaces,screen aesthetics,online imagery,memes,social media visuals,refined details,luxurious materials,sophisticated compositions","electric blue,hot pink,neon green,bright red","sophisticated,rebellious,bold,edgy,refined","Softcore,Cottagecore,Fairycore,Darkcore,Internetcore",,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
753541e2-d5d6-4839-8069-6039ec1260f3,697,Crowcore,"A core aesthetic centered around crow themes, emphasizing specific visual and cultural elements that define this particular aesthetic movement.",1990s,fashion,"modern,futuristic,grungy","clothing styles,accessories,textiles,patterns,silhouettes,sleek designs,metallic surfaces,LED lighting","electric blue,metallic silver,neon purple,white","progressive,innovative,grungy,futuristic,raw","Softcore,Cottagecore,Fairycore,Darkcore",,/home/ubuntu/aesthetic_images/crowcore/crowcore_1.jpg; /home/ubuntu/aesthetic_images/crowcore/crowcore_2.jpg; /home/ubuntu/aesthetic_images/crowcore/crowcore_3.webp,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
7540c220-e2a9-43e1-a22e-99cb050dcb0a,,Kawaii Lolita,A kawaii lolita aesthetic style,,,,,,,,,,Contemporary,Cute/Kawaii,0,0.00,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176
75c0559c-093c-454a-9fa2-9f56bbd389b4,,Spacore,A spacore aesthetic style,,,,,,,,,,Contemporary,Health/Wellness,0,0.00,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673
75c078e7-b193-4dfd-91fa-594d9266387b,670,Clowncore,"A core aesthetic centered around clown themes, emphasizing specific visual and cultural elements that define this particular aesthetic movement.",2010s,historical,"urban,bright,nostalgic","city landscapes,street art,concrete structures,neon signs","hot pink,asphalt black,concrete gray,electric blue,bright red,brick red","sentimental,nostalgic,wistful","Softcore,Cottagecore,Fairycore,Darkcore",,/home/ubuntu/aesthetic_images/clowncore/clowncore_1.jpg;/home/ubuntu/aesthetic_images/clowncore/clowncore_2.jpg;/home/ubuntu/aesthetic_images/clowncore/clowncore_3.jpg,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
75d43067-1ed9-4c42-94da-df1bc083f21d,,Mintcore,A mintcore aesthetic style,,,,,,,,,,Contemporary,Core Aesthetic,0,0.00,2025-09-12 22:18:58.672,2025-09-12 22:18:58.672,2025-09-12 22:18:58.672
75f8fd6b-3c1f-4dec-8314-9be815722fc7,,Lawyercore,A lawyercore aesthetic style,,,,,,,,,,Contemporary,Core Aesthetic,0,0.00,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176
7609bf61-2719-4401-9c96-7000efb46d02,716,Cyberpunk,"Cyberpunk is an aesthetic that emerged from the science fiction genre, characterized by a high-tech, dystopian future where advanced technology coexists with societal breakdown. It features neon cityscapes, digital interfaces, and explores transhumanism.",1920s,internet_culture,"digital,futuristic,vintage,retro,dystopian,urban,neon,edgy","Neon lights,urban decay,holographic displays,cybernetic implants,megacorporate logos,rain-soaked streets,digital interfaces","neon blue,neon pink,electric purple,black,green","gritty,rebellious,dystopian,alienated,technological","Steampunk,Dieselpunk,Techwear,Warcore,Darkwear,Solarpunk","Blade Runner,AKIRA,The Matrix,Ghost in the Shell,Neuromancer,Johnny Mnemonic",/home/ubuntu/aesthetic_images/Cyberpunk/Cyberpunk_1.jpg; /home/ubuntu/aesthetic_images/Cyberpunk/Cyberpunk_2.jpg; /home/ubuntu/aesthetic_images/Cyberpunk/Cyberpunk_3.webp,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
7614bc4d-5298-4171-b426-cad430c787c2,797,Españolada,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Españolada aesthetic.",1980s,literary,"futuristic,vibrant,elegant","sleek designs,metallic surfaces,LED lighting,geometric shapes,refined details,luxurious materials,sophisticated compositions","neon pink,electric blue,neon purple,white,lime green,bright purple","sophisticated,progressive,refined,energetic,innovative",,,,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
761d7d99-a6cc-4233-9e45-332bc5681381,1390,Toxiccore,"A core aesthetic centered around toxic themes, emphasizing specific visual and cultural elements that define this particular aesthetic movement.",1980s,interior_design,"natural,edgy,elegant,fantasy","organic forms,plant life,natural textures,earth tones,refined details,luxurious materials,sophisticated compositions","neon pink,earth brown,sunset orange,electric blue,lime green,bright purple","sophisticated,rebellious,bold,edgy,refined","Softcore,Cottagecore,Fairycore,Darkcore",,/home/ubuntu/aesthetic_images/toxiccore/toxiccore_1.jpg;/home/ubuntu/aesthetic_images/toxiccore/toxiccore_2.jpg;/home/ubuntu/aesthetic_images/toxiccore/toxiccore_3.jpg,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
765b9f25-6f46-415b-818e-7320c0d1a523,767,Dragoncore,"A core aesthetic centered around dragon themes, emphasizing specific visual and cultural elements that define this particular aesthetic movement.",2020s,literary,"atmospheric,edgy",,,"evocative,rebellious,atmospheric,immersive,bold","Softcore,Cottagecore,Fairycore,Darkcore",,/home/ubuntu/aesthetic_images/dragoncore/dragoncore_1.jpg; /home/ubuntu/aesthetic_images/dragoncore/dragoncore_2.jpg; /home/ubuntu/aesthetic_images/dragoncore/dragoncore_3.webp,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
76a70959-f567-47f9-884d-5d5dd59ee9cc,,Grunge Baddie,A grunge baddie aesthetic style with distinctive visual and cultural characteristics,,,,,,,grunge,,,Gothic,Dark/Gothic,0,0.00,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176
76d20208-e8d9-449c-97b7-234e4730b2e7,,Chibi Sailor Moon,A chibi sailor moon aesthetic style with distinctive visual and cultural characteristics,,,,,,,barber salon,,,Japanese,Cute/Kawaii,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
76f13fea-eb56-4d66-b585-5540ac352362,776,Dullcore,"A core aesthetic centered around dull themes, emphasizing specific visual and cultural elements that define this particular aesthetic movement.",1930s,architecture,"edgy,digital,retro","building designs,structural elements,interior spaces,architectural details",,"edgy,rebellious,bold","Softcore,Cottagecore,Fairycore,Darkcore",,,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
76fd1728-3226-4bf5-a981-650805cbd5a3,682,Communist Chic,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Communist Chic aesthetic.",2000s,music,"edgy,vibrant","album covers,concert visuals,music videos,band imagery,sound equipment","electric blue,metallic silver,hot pink,lime green","rebellious,energetic,bold,vibrant,edgy",,,,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
772f0482-ed49-4ac3-87cb-a3979214e031,,Lowkey,A lowkey aesthetic style,,,,,,,,,,Contemporary,Modern,0,0.00,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176
774661aa-20a1-423e-9d11-2e4497500887,1444,Visual Kei,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Visual Kei aesthetic.",2020s,music,"grungy,vintage","album covers,concert visuals,music videos,band imagery,sound equipment,antique objects,retro designs,aged textures","cream,dusty rose,sage green,sepia","grungy,authentic,raw",,,/home/ubuntu/aesthetic_images/Visual_Kei/Visual_Kei_1.jpg; /home/ubuntu/aesthetic_images/Visual_Kei/Visual_Kei_2.jpg; /home/ubuntu/aesthetic_images/Visual_Kei/Visual_Kei_3.webp,,,0,0.00,2025-09-12 22:17:43.971,2025-09-12 22:17:43.971,2025-09-12 22:17:43.971
7772b665-9243-4931-8cb1-b00dddcd5edb,1464,Whimsicraft,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Whimsicraft aesthetic.",2010s,historical,"vintage,bright","antique objects,retro designs,aged textures","sage green,hot pink,electric blue,bright red,sepia,neon green",,,,,,,0,0.00,2025-09-12 22:17:43.971,2025-09-12 22:17:43.971,2025-09-12 22:17:43.971
77aa6c7a-26a2-421a-98c8-fc83040bc685,1298,Slavic Violence Tumblr,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Slavic Violence Tumblr aesthetic.",1980s,film,"vintage,bright,elegant","cinematography,set designs,costume design,lighting,visual effects,antique objects,retro designs,aged textures","sage green,neon pink,hot pink,electric blue,bright red,sepia","sophisticated,refined,elegant",,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
77e5882a-3164-44b3-a0c4-6540b7638f4b,,Groundcore,A groundcore aesthetic style with distinctive visual and cultural characteristics,,,,,,,roguecore,,,Internet,Core Aesthetic,0,0.00,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176
78058c63-b479-43e0-bb0e-307b44ff5d43,,Angel Hands,A angel hands aesthetic style characterized by its unique visual and cultural elements,,,,,,,,,,Religious/Mystical,Spiritual/Gothic,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
7821fe7b-d157-4f43-b689-db0fe938cccc,1052,Minet,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Minet aesthetic.",2000s,literary,"retro,nostalgic,natural","organic forms,plant life,natural textures,earth tones","earth brown,sunset orange,metallic silver,hot pink,electric blue,lime green","sentimental,nostalgic,wistful",,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
7825f408-14b7-4b59-beef-be01af551b40,,hallucinogen,A hallucinogen aesthetic style with distinctive visual and cultural characteristics,,,,,,,,,,Contemporary,Modern,0,0.00,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673
783d2fea-9d37-4b1d-a554-f325ab51d157,1100,New Hollywood,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the New Hollywood aesthetic.",1950s,subculture,"minimalist,elegant","clean lines,simple forms,negative space,geometric shapes,refined details,luxurious materials,sophisticated compositions","turquoise,mint green,yellow,pink","sophisticated,serene,clean,minimalist,refined",,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
78b1314f-433b-4fd6-8e33-28e58a066e74,,Bright,A bright aesthetic style with distinctive visual and cultural characteristics,,,,,,,blue night,,,Contemporary,Modern,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
78cbca15-7375-410e-88d7-0507b94a22cd,516,Aetherpunk,"A punk-influenced aesthetic that combines aether elements with rebellious, alternative cultural themes and visual styles.",1950s,film,"dark,cute,elegant,modern","cinematography,set designs,costume design,lighting,visual effects,shadows,low lighting,dramatic contrasts","charcoal,mint green,pink,turquoise,dark gray,black","brooding,sophisticated,intense,endearing,charming","Steampunk,Solarpunk,Cyberpunk,Dieselpunk",,/home/ubuntu/aesthetic_images/Aetherpunk/Aetherpunk_1.jpg; /home/ubuntu/aesthetic_images/Aetherpunk/Aetherpunk_2.jpg; /home/ubuntu/aesthetic_images/Aetherpunk/Aetherpunk_3.webp,,,0,0.00,2025-09-12 22:17:43.731,2025-09-12 22:17:43.731,2025-09-12 22:17:43.731
78f08470-3f4b-4c90-a166-2ccd592f37b9,,Chibi Maruko Chan,A chibi maruko chan aesthetic style with distinctive visual and cultural characteristics,,,,,,,chicha,,,Japanese,Cute/Kawaii,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
790b6600-4f7e-4293-ba6f-b27a4cc1abb4,,Dessertcore,A dessertcore aesthetic style,,,,,,,,,,Contemporary,Core Aesthetic,0,0.00,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673
79218fbf-8438-4c0e-8ba9-ede184a8aa53,,Floral,A floral aesthetic style with distinctive visual and cultural characteristics,,,,,,,flogger,,,Contemporary,Modern,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
7962480b-67cc-42a3-9781-1627af8ad55b,,Emo Revival,A emo revival aesthetic style with distinctive visual and cultural characteristics,,,,,,,grunge revival,,,Subcultural,Alternative/Subculture,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
7995df09-6f5e-4105-8307-6e7cea25508e,1094,Neue Slowenische Kunst,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Neue Slowenische Kunst aesthetic.",1920s,historical,"fantasy,dark,digital,atmospheric,pastel","shadows,low lighting,dramatic contrasts,soft colors,gentle gradients,light tones","charcoal,pastel pink,pastel blue,lavender,dark gray,black","brooding,evocative,intense,atmospheric,immersive",,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
79979bbc-97a0-4684-b548-23e6bb2846ba,,Alt,A alt aesthetic style,,,,,,,,,,Contemporary,Modern,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
7a1101aa-c83d-459a-9577-5b0f90b124cb,,Autumn Vintage,A autumn vintage aesthetic style characterized by its unique visual and cultural elements,,,,,,,,,,Educational,Academic,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
7a318179-c652-4bf0-b791-76f7245866de,1321,Spacecore,"A core aesthetic centered around space themes, emphasizing specific visual and cultural elements that define this particular aesthetic movement.",1900s,literary,"digital,rural,retro,grungy",,,"grungy,authentic,raw","Softcore,Cottagecore,Fairycore,Darkcore",,/home/ubuntu/aesthetic_images/spacecore/spacecore_1.png;/home/ubuntu/aesthetic_images/spacecore/spacecore_2.jpg;/home/ubuntu/aesthetic_images/spacecore/spacecore_3.jpg,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
7a4af70b-5f26-4322-a9a4-bb8641e6d360,783,Earth Tones,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Earth Tones aesthetic.",1950s,visual_art,"bright,rural,atmospheric,minimalist,elegant","clean lines,simple forms,negative space,geometric shapes,refined details,luxurious materials,sophisticated compositions","mint green,hot pink,pink,electric blue,turquoise,bright red","sophisticated,serene,evocative,clean,minimalist",,,,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
7a520927-243a-48de-9190-d5492dc700a0,,Kawaii Maid,A kawaii maid aesthetic style,,,,,,,,,,Contemporary,Cute/Kawaii,0,0.00,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176
7a57208e-4afc-4319-9fd6-85eed9be32cf,,Coffeecore,A coffeecore aesthetic style,,,,,,,,,,Contemporary,Core Aesthetic,0,0.00,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673
7a5e3308-7ec0-4f56-a461-19101a53319f,,coffee house/cafe,A coffee house/cafe aesthetic style with distinctive visual and cultural characteristics,,,,,,,,,,Contemporary,Modern,0,0.00,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673
7a61dcc4-5a33-48cd-a225-918a786f7956,1064,Moe,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Moe aesthetic.",1940s,fashion,"digital,edgy,urban,futuristic,fantasy","clothing styles,accessories,textiles,patterns,silhouettes,city landscapes,street art,concrete structures","asphalt black,concrete gray,electric blue,neon purple,white,brick red","rebellious,progressive,innovative,bold,futuristic",,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
7a880210-23f2-477a-8b0d-d8aa1f9bdeea,,Cute Trash Can,A cute trash can aesthetic style with distinctive visual and cultural characteristics,,,,,,,trashy raver,,,Japanese,Cute/Kawaii,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
7aa37da8-2a10-4a04-b206-83c80d68ecd6,1371,Teenqueen,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Teenqueen aesthetic.",1960s,subculture,"elegant,rural,minimalist,futuristic","refined details,luxurious materials,sophisticated compositions,clean lines,simple forms,negative space,geometric shapes,sleek designs","electric blue,metallic silver,neon purple,white","sophisticated,serene,clean,progressive,minimalist",,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
7aaa1ecb-e0e6-43b7-850c-f2266950b47a,1162,Pink Parisian,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Pink Parisian aesthetic.",2010s,film,"vibrant,atmospheric,dark,edgy","cinematography,set designs,costume design,lighting,visual effects,shadows,low lighting,dramatic contrasts","charcoal,black,deep purple,dark gray","brooding,evocative,intense,rebellious,atmospheric",,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
7adc4def-e66a-427e-beca-c461e64f63c5,,Grunge Girl,A grunge girl aesthetic style with distinctive visual and cultural characteristics,,,,,,,angel girl,,,Gothic,Dark/Gothic,0,0.00,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176
7aff38e4-c10f-4075-9497-d14b85fdd67d,1031,Med-Tech Visions,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Med-Tech Visions aesthetic.",1910s,architecture,"elegant,natural","building designs,structural elements,interior spaces,architectural details,refined details,luxurious materials,sophisticated compositions,organic forms","sunset orange,forest green,earth brown,sky blue","sophisticated,refined,elegant",,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
7b476975-cdeb-4686-8296-6c45b6fa285d,1436,Viking,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Viking aesthetic.",2010s,architecture,"vintage,rural,dark","building designs,structural elements,interior spaces,architectural details,antique objects,retro designs,aged textures,shadows","charcoal,sage green,dark gray,sepia,black,cream","brooding,intense,mysterious",,,,,,0,0.00,2025-09-12 22:17:43.971,2025-09-12 22:17:43.971,2025-09-12 22:17:43.971
7b743cb8-0640-4af2-8f25-b58c1ded6f49,1458,Wehraboo,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Wehraboo aesthetic.",1970s,architecture,"cute,atmospheric,grungy,nostalgic,modern","building designs,structural elements,interior spaces,architectural details",,"evocative,wistful,sentimental,endearing,charming",,,,,,0,0.00,2025-09-12 22:17:43.971,2025-09-12 22:17:43.971,2025-09-12 22:17:43.971
7b758042-9745-4f0b-9c5a-c9438213b06c,1022,Mall Ninja,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Mall Ninja aesthetic.",1970s,fashion,"vibrant,edgy,fantasy","clothing styles,accessories,textiles,patterns,silhouettes",,"rebellious,energetic,vibrant,bold,edgy",,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
7b9dbdf1-c10d-4b9c-adcc-41614955fd54,1407,Tuscan Rustic,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Tuscan Rustic aesthetic.",1900s,historical,"digital,retro,vintage,vibrant,dark","antique objects,retro designs,aged textures,shadows,low lighting,dramatic contrasts","charcoal,sage green,dark gray,sepia,black,cream","brooding,intense,energetic,vibrant,mysterious",,,,,,0,0.00,2025-09-12 22:17:43.971,2025-09-12 22:17:43.971,2025-09-12 22:17:43.971
7c18dfc7-c278-4968-b7f8-66789b791c2c,1427,Vectorflourish,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Vectorflourish aesthetic.",2020s,visual_art,"fantasy,bright,digital",,"electric blue,hot pink,neon green,bright red",,,,,,,0,0.00,2025-09-12 22:17:43.971,2025-09-12 22:17:43.971,2025-09-12 22:17:43.971
7c48dab8-62ec-4e82-bd71-6741427c0a68,768,Drain,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Drain aesthetic.",1970s,architecture,"elegant,digital,dark,cute,bright","building designs,structural elements,interior spaces,architectural details,refined details,luxurious materials,sophisticated compositions,shadows","charcoal,hot pink,electric blue,dark gray,bright red,black","sophisticated,brooding,intense,endearing,charming",,,,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
7c57b0b5-3607-4aee-af83-f0a70bccc905,,French,A french aesthetic style with distinctive visual and cultural characteristics,,,,,,,french girly,,,Contemporary,Modern,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
7c652ff4-44af-4042-9bee-fb99fd7487dd,1054,Minimalism,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Minimalism aesthetic.",1900s,subculture,"vintage,cute,digital,elegant","antique objects,retro designs,aged textures,refined details,luxurious materials,sophisticated compositions","cream,dusty rose,sage green,sepia","sophisticated,endearing,charming,cute,refined",,,/home/ubuntu/aesthetic_images/Minimalism/Minimalism_1.jpg; /home/ubuntu/aesthetic_images/Minimalism/Minimalism_2.jpg; /home/ubuntu/aesthetic_images/Minimalism/Minimalism_3.webp,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
7c6a5dee-26e4-435c-8daa-456944f6af41,873,Golden Hour,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Golden Hour aesthetic.",1980s,film,"pastel,futuristic","cinematography,set designs,costume design,lighting,visual effects,soft colors,gentle gradients,light tones","neon pink,pastel pink,electric blue,pastel blue,lavender,neon purple","innovative,progressive,futuristic",,,,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
7cb55546-7321-41fc-9391-4882b0a500fb,,2010s Emo,A 2010s emo aesthetic style characterized by its unique visual and cultural elements,,,,,,,,,,Nostalgic,Retro/Vintage,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
7ce9596e-bc18-4474-b57e-fee43f3462a6,1126,Oktoberfest,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Oktoberfest aesthetic.",1950s,fashion,"edgy,grungy","clothing styles,accessories,textiles,patterns,silhouettes","turquoise,mint green,yellow,pink","rebellious,grungy,bold,raw,authentic",,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
7cf1f5ec-4c9e-40df-a440-439e3878b5b5,,Dress Up,A dress up aesthetic style with distinctive visual and cultural characteristics,,,,,,,hands up,,,Contemporary,Modern,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
7cf6177d-2411-4172-ae8e-98497f0f0a1f,1345,Superflat Pop,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Superflat Pop aesthetic.",1920s,fashion,"digital,natural,retro","clothing styles,accessories,textiles,patterns,silhouettes,organic forms,plant life,natural textures","earth brown,sunset orange,black,deep red,pearl white,forest green",,,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
7d3d1c62-b6ff-4d3f-b201-211294adff7c,881,Gothic Lolita,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Gothic Lolita aesthetic.",1970s,film,"pastel,minimalist,vintage,urban,edgy","cinematography,set designs,costume design,lighting,visual effects,soft colors,gentle gradients,light tones","sage green,pastel pink,asphalt black,concrete gray,pastel blue,lavender","serene,clean,rebellious,minimalist,bold",,,/home/ubuntu/aesthetic_images/gothic/gothic_1.jpg;/home/ubuntu/aesthetic_images/gothic/gothic_2.jpg;/home/ubuntu/aesthetic_images/gothic/gothic_3.jpg,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
7d55280b-144f-4169-98eb-a25298d2fa22,,Grunge White,A grunge white aesthetic style with distinctive visual and cultural characteristics,,,,,,,angel white,,,Gothic,Dark/Gothic,0,0.00,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176
7d576583-ab3a-4873-8651-35c0d07346f3,,Hardwarecore,A hardwarecore aesthetic style,,,,,,,,,,Contemporary,Core Aesthetic,0,0.00,2025-09-12 22:18:58.672,2025-09-12 22:18:58.672,2025-09-12 22:18:58.672
7d7c1975-745f-4d7f-b60c-3d66c15f92a0,,rtx,A rtx aesthetic style with distinctive visual and cultural characteristics,,,,,,,,,,Contemporary,Modern,0,0.00,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673
